month,country,net_flow_musd,table
2024-09,Of Which: Foreign Official Other Financial Organizations,4540,slt1_for_lt_total_net
2024-09,Of Which: Foreign Official State & Local General Government,21,slt1_for_lt_total_net
2024-09,Of Which: Fund Shares,42571,slt1_for_lt_total_net
2024-09,Of Which: Fund Shares,3121,slt2_us_lt_total_net
2024-09,Of Which: Non-Financial Organizations,79151,slt1_for_lt_total_net
2024-09,Of Which: Non-Financial Organizations,4510,slt2_us_lt_total_net
2024-09,Of Which: Other Financial Organizations,86181,slt1_for_lt_total_net
2024-09,Of Which: Other Financial Organizations,26050,slt2_us_lt_total_net
2024-09,Of Which: State & Local General Government,-374,slt1_for_lt_total_net
2024-09,Pakistan,-4,slt1_for_lt_total_net
2024-09,Pakistan,-2,slt2_us_lt_total_net
2024-09,Panama,-416,slt1_for_lt_total_net
2024-09,Panama,203,slt2_us_lt_total_net
2024-09,Peru,1236,slt1_for_lt_total_net
2024-09,Peru,899,slt2_us_lt_total_net
2024-09,Philippines,1611,slt1_for_lt_total_net
2024-09,Philippines,558,slt2_us_lt_total_net
2024-09,Poland,496,slt1_for_lt_total_net
2024-09,Poland,239,slt2_us_lt_total_net
2024-09,Portugal,-20,slt1_for_lt_total_net
2024-09,Portugal,24,slt2_us_lt_total_net
2024-09,Romania,910,slt1_for_lt_total_net
2024-09,Romania,790,slt2_us_lt_total_net
2024-09,Russia,7,slt1_for_lt_total_net
2024-09,Russia,-90,slt2_us_lt_total_net
2024-09,Saint Kitts and Nevis,35,slt1_for_lt_total_net
2024-09,Saudi Arabia,1426,slt1_for_lt_total_net
2024-09,Serbia,-90,slt1_for_lt_total_net
2024-09,Serbia,-26,slt2_us_lt_total_net
2024-09,Singapore,20970,slt1_for_lt_total_net
2024-09,Singapore,1377,slt2_us_lt_total_net
2024-09,South Africa,-335,slt1_for_lt_total_net
2024-09,South Africa,566,slt2_us_lt_total_net
2024-09,Spain,2219,slt1_for_lt_total_net
2024-09,Spain,586,slt2_us_lt_total_net
2024-09,Sweden,5867,slt1_for_lt_total_net
2024-09,Sweden,-500,slt2_us_lt_total_net
2024-09,Switzerland,2029,slt1_for_lt_total_net
2024-09,Switzerland,-6712,slt2_us_lt_total_net
2024-09,Syria,0,slt1_for_lt_total_net
2024-09,Taiwan,4470,slt1_for_lt_total_net
2024-09,Taiwan,958,slt2_us_lt_total_net
2024-09,Thailand,6396,slt1_for_lt_total_net
2024-09,Thailand,428,slt2_us_lt_total_net
2024-09,Total Africa,608,slt1_for_lt_total_net
2024-09,Total Africa,538,slt2_us_lt_total_net
2024-09,Total Asia,3875,slt1_for_lt_total_net
2024-09,Total Asia,11188,slt2_us_lt_total_net
2024-09,Total Caribbean,67759,slt1_for_lt_total_net
2024-09,Total Caribbean,3570,slt2_us_lt_total_net
2024-09,Total Europe,138285,slt1_for_lt_total_net
2024-09,Total Europe,8871,slt2_us_lt_total_net
2024-09,Total IROs,-599,slt1_for_lt_total_net
2024-09,Total IROs,1042,slt2_us_lt_total_net
2024-09,Total Latin America,1659,slt1_for_lt_total_net
2024-09,Total Latin America,-2287,slt2_us_lt_total_net
2024-09,Total Other,12097,slt1_for_lt_total_net
2024-09,Total Other,4022,slt2_us_lt_total_net
2024-09,Total Regional Orgs.,647,slt1_for_lt_total_net
2024-09,Total Regional Orgs.,281,slt2_us_lt_total_net
2024-09,Trinidad and Tobago,35,slt1_for_lt_total_net
2024-09,Trinidad and Tobago,3,slt2_us_lt_total_net
2024-09,Turkey,84,slt1_for_lt_total_net
2024-09,Turkey,17,slt2_us_lt_total_net
2024-09,Ukraine,-78,slt1_for_lt_total_net
2024-09,Ukraine,-2,slt2_us_lt_total_net
2024-09,United Arab Emirates,-5486,slt1_for_lt_total_net
2024-09,United Arab Emirates,1221,slt2_us_lt_total_net
2024-09,United Kingdom,15833,slt1_for_lt_total_net
2024-09,United Kingdom,4411,slt2_us_lt_total_net
2024-09,Uruguay,274,slt1_for_lt_total_net
2024-09,Uruguay,351,slt2_us_lt_total_net
2024-09,Venezuela,-10,slt1_for_lt_total_net
2024-09,Venezuela,12,slt2_us_lt_total_net
2024-10,All Countries,110875,slt1_for_lt_total_net
2024-10,All Countries,-4864,slt2_us_lt_total_net
2024-10,Anguilla,-39,slt1_for_lt_total_net
2024-10,Argentina,111,slt1_for_lt_total_net
2024-10,Argentina,91,slt2_us_lt_total_net
2024-10,Aruba,57,slt1_for_lt_total_net
2024-10,Aruba,0,slt2_us_lt_total_net
2024-10,Australia,-1014,slt1_for_lt_total_net
2024-10,Australia,-1078,slt2_us_lt_total_net
2024-10,Austria,126,slt1_for_lt_total_net
2024-10,Austria,64,slt2_us_lt_total_net
2024-10,Bahamas,563,slt1_for_lt_total_net
2024-10,Bahamas,4,slt2_us_lt_total_net
2024-10,Barbados,139,slt1_for_lt_total_net
2024-10,Barbados,-8,slt2_us_lt_total_net
2024-10,Belgium,-10157,slt1_for_lt_total_net
2024-10,Belgium,770,slt2_us_lt_total_net
2024-10,Bermuda,4033,slt1_for_lt_total_net
2024-10,Bermuda,13,slt2_us_lt_total_net
2024-10,Brazil,-468,slt1_for_lt_total_net
2024-10,Brazil,1662,slt2_us_lt_total_net
2024-10,British Virgin Islands,3254,slt1_for_lt_total_net
2024-10,British Virgin Islands,-670,slt2_us_lt_total_net
2024-10,Bulgaria,32,slt1_for_lt_total_net
2024-10,Bulgaria,-121,slt2_us_lt_total_net
2024-10,Canada,-19876,slt1_for_lt_total_net
2024-10,Canada,9820,slt2_us_lt_total_net
2024-10,Cayman Islands,7401,slt1_for_lt_total_net
2024-10,Cayman Islands,-13398,slt2_us_lt_total_net
2024-10,Chile,1083,slt1_for_lt_total_net
2024-10,Chile,-240,slt2_us_lt_total_net
2024-10,"China, Mainland",-5587,slt1_for_lt_total_net
2024-10,"China, Mainland",-187,slt2_us_lt_total_net
2024-10,Colombia,599,slt1_for_lt_total_net
2024-10,Colombia,292,slt2_us_lt_total_net
2024-10,Costa Rica,14,slt1_for_lt_total_net
2024-10,Costa Rica,7,slt2_us_lt_total_net
2024-10,Cuba,0,slt1_for_lt_total_net
2024-10,Cuba,0,slt2_us_lt_total_net
2024-10,Curacao,180,slt1_for_lt_total_net
2024-10,Curacao,200,slt2_us_lt_total_net
2024-10,Cyprus,106,slt1_for_lt_total_net
2024-10,Cyprus,-11,slt2_us_lt_total_net
2024-10,Czech Republic,-25,slt1_for_lt_total_net
2024-10,Czech Republic,29,slt2_us_lt_total_net
2024-10,Denmark,-3045,slt1_for_lt_total_net
2024-10,Denmark,1880,slt2_us_lt_total_net
2024-10,Ecuador,-15,slt1_for_lt_total_net
2024-10,Ecuador,-76,slt2_us_lt_total_net
2024-10,Egypt,-4,slt1_for_lt_total_net
2024-10,Egypt,807,slt2_us_lt_total_net
2024-10,Finland,1424,slt1_for_lt_total_net
2024-10,Finland,27,slt2_us_lt_total_net
2024-10,France,10905,slt1_for_lt_total_net
2024-10,France,-1461,slt2_us_lt_total_net
2024-10,Germany,-3069,slt1_for_lt_total_net
2024-10,Germany,2177,slt2_us_lt_total_net
2024-10,Grand Total,117762,slt1_for_lt_total_net
2024-10,Grand Total,-678,slt2_us_lt_total_net
2024-10,Greece,113,slt1_for_lt_total_net
2024-10,Greece,138,slt2_us_lt_total_net
2024-10,Guatemala,1263,slt1_for_lt_total_net
2024-10,Guatemala,-5,slt2_us_lt_total_net
2024-10,Guernsey,1912,slt1_for_lt_total_net
2024-10,Guernsey,47,slt2_us_lt_total_net
2024-10,Hong Kong,23810,slt1_for_lt_total_net
2024-10,Hong Kong,801,slt2_us_lt_total_net
2024-10,Hungary,97,slt1_for_lt_total_net
2024-10,Hungary,-17,slt2_us_lt_total_net
2024-10,India,7104,slt1_for_lt_total_net
2024-10,India,-5414,slt2_us_lt_total_net
2024-10,Indonesia,2340,slt1_for_lt_total_net
2024-10,Indonesia,-245,slt2_us_lt_total_net
2024-10,International,8234,slt1_for_lt_total_net
2024-10,International,244,slt2_us_lt_total_net
2024-10,Ireland,-20354,slt1_for_lt_total_net
2024-10,Ireland,-2870,slt2_us_lt_total_net
2024-10,Israel,3525,slt1_for_lt_total_net
2024-10,Israel,40,slt2_us_lt_total_net
2024-10,Italy,303,slt1_for_lt_total_net
2024-10,Italy,1437,slt2_us_lt_total_net
2024-10,Jamaica,-51,slt1_for_lt_total_net
2024-10,Jamaica,8,slt2_us_lt_total_net
2024-10,Japan,49297,slt1_for_lt_total_net
2024-10,Japan,675,slt2_us_lt_total_net
2024-10,Jersey,585,slt1_for_lt_total_net
2024-10,Jersey,-61,slt2_us_lt_total_net
2024-10,Kazakhstan,228,slt1_for_lt_total_net
2024-10,Kazakhstan,280,slt2_us_lt_total_net
2024-10,"Korea, South",501,slt1_for_lt_total_net
2024-10,"Korea, South",-1430,slt2_us_lt_total_net
2024-10,Kuwait,957,slt1_for_lt_total_net
2024-10,Kuwait,119,slt2_us_lt_total_net
2024-10,Lebanon,19,slt1_for_lt_total_net
2024-10,Lebanon,-4,slt2_us_lt_total_net
2024-10,Liberia,38,slt1_for_lt_total_net
2024-10,Liberia,-21,slt2_us_lt_total_net
2024-10,Luxembourg,18605,slt1_for_lt_total_net
2024-10,Luxembourg,-2573,slt2_us_lt_total_net
2024-10,Malaysia,2037,slt1_for_lt_total_net
2024-10,Malaysia,339,slt2_us_lt_total_net
2024-10,Mauritius,143,slt1_for_lt_total_net
2024-10,Mauritius,-91,slt2_us_lt_total_net
2024-10,Memo: Euro Area,-15272,slt1_for_lt_total_net
2024-10,Memo: Euro Area,-8381,slt2_us_lt_total_net
2024-10,Memo: European Union,-13964,slt1_for_lt_total_net
2024-10,Memo: European Union,-7835,slt2_us_lt_total_net
2024-10,Mexico,3301,slt1_for_lt_total_net
2024-10,Mexico,-427,slt2_us_lt_total_net
2024-10,Monaco,-121,slt1_for_lt_total_net
2024-10,Monaco,-3,slt2_us_lt_total_net
2024-10,Morocco,137,slt1_for_lt_total_net
2024-10,Morocco,-62,slt2_us_lt_total_net
2024-10,Netherlands,-14592,slt1_for_lt_total_net
2024-10,Netherlands,-6195,slt2_us_lt_total_net
2024-10,New Zealand,16,slt1_for_lt_total_net
2024-10,New Zealand,-65,slt2_us_lt_total_net
2024-10,Norway,-2106,slt1_for_lt_total_net
2024-10,Norway,700,slt2_us_lt_total_net
2024-10,Of Which: Asset-Backed Securities,17776,slt1_for_lt_total_net
2024-10,Of Which: Asset-Backed Securities,-14286,slt2_us_lt_total_net
2024-10,Of Which: Depository Institutions,9033,slt1_for_lt_total_net
2024-10,Of Which: Depository Institutions,-7085,slt2_us_lt_total_net
2024-10,Of Which: Foreign Non-Official,102565,slt1_for_lt_total_net
2024-10,Of Which: Foreign Non-Official Asset-Backed Securities,16696,slt1_for_lt_total_net
2024-10,Of Which: Foreign Non-Official Depository Institutions,8591,slt1_for_lt_total_net
2024-10,Of Which: Foreign Non-Official Fund Shares,10772,slt1_for_lt_total_net
2024-10,Of Which: Foreign Non-Official Non-Financial Organizations,-30566,slt1_for_lt_total_net
2024-10,Of Which: Foreign Non-Official Other Financial Organizations,29136,slt1_for_lt_total_net
2024-10,Of Which: Foreign Non-Official State & Local General Government,-140,slt1_for_lt_total_net
2024-10,Of Which: Foreign Official,15197,slt1_for_lt_total_net
2024-10,Of Which: Foreign Official Asset-Backed Securities,1080,slt1_for_lt_total_net
2024-10,Of Which: Foreign Official Depository Institutions,442,slt1_for_lt_total_net
2024-10,Of Which: Foreign Official Fund Shares,235,slt1_for_lt_total_net
2024-10,Of Which: Foreign Official Non-Financial Organizations,-187,slt1_for_lt_total_net
2024-10,Of Which: Foreign Official Other Financial Organizations,2708,slt1_for_lt_total_net
2024-10,Of Which: Foreign Official State & Local General Government,-50,slt1_for_lt_total_net
2024-10,Of Which: Fund Shares,11007,slt1_for_lt_total_net
2024-10,Of Which: Fund Shares,-5571,slt2_us_lt_total_net
2024-10,Of Which: Non-Financial Organizations,-30753,slt1_for_lt_total_net
2024-10,Of Which: Non-Financial Organizations,9331,slt2_us_lt_total_net
2024-10,Of Which: Other Financial Organizations,31844,slt1_for_lt_total_net
2024-10,Of Which: Other Financial Organizations,-4298,slt2_us_lt_total_net
2024-10,Of Which: State & Local General Government,-190,slt1_for_lt_total_net
2024-10,Pakistan,-2,slt1_for_lt_total_net
2024-10,Pakistan,-65,slt2_us_lt_total_net
2024-10,Panama,322,slt1_for_lt_total_net
2024-10,Panama,-172,slt2_us_lt_total_net
2024-10,Peru,2002,slt1_for_lt_total_net
2024-10,Peru,570,slt2_us_lt_total_net
2024-10,Philippines,392,slt1_for_lt_total_net
2024-10,Philippines,-169,slt2_us_lt_total_net
2024-10,Poland,637,slt1_for_lt_total_net
2024-10,Poland,-11,slt2_us_lt_total_net
2024-10,Portugal,-119,slt1_for_lt_total_net
2024-10,Portugal,-38,slt2_us_lt_total_net
2024-10,Romania,2058,slt1_for_lt_total_net
2024-10,Romania,-199,slt2_us_lt_total_net
2024-10,Russia,-1,slt1_for_lt_total_net
2024-10,Russia,-89,slt2_us_lt_total_net
2024-10,Saint Kitts and Nevis,125,slt1_for_lt_total_net
2024-10,Saudi Arabia,1510,slt1_for_lt_total_net
2024-10,Serbia,264,slt1_for_lt_total_net
2024-10,Serbia,90,slt2_us_lt_total_net
2024-10,Singapore,6760,slt1_for_lt_total_net
2024-10,Singapore,-26,slt2_us_lt_total_net
2024-10,South Africa,222,slt1_for_lt_total_net
2024-10,South Africa,982,slt2_us_lt_total_net
2024-10,Spain,1567,slt1_for_lt_total_net
2024-10,Spain,321,slt2_us_lt_total_net
2024-10,Sweden,1554,slt1_for_lt_total_net
2024-10,Sweden,-1015,slt2_us_lt_total_net
2024-10,Switzerland,610,slt1_for_lt_total_net
2024-10,Switzerland,-1230,slt2_us_lt_total_net
2024-10,Syria,0,slt1_for_lt_total_net
2024-10,Taiwan,6283,slt1_for_lt_total_net
2024-10,Taiwan,4545,slt2_us_lt_total_net
2024-10,Thailand,2882,slt1_for_lt_total_net
2024-10,Thailand,-168,slt2_us_lt_total_net
2024-10,Total Africa,299,slt1_for_lt_total_net
2024-10,Total Africa,1730,slt2_us_lt_total_net
2024-10,Total Asia,98937,slt1_for_lt_total_net
2024-10,Total Asia,-623,slt2_us_lt_total_net
2024-10,Total Caribbean,15874,slt1_for_lt_total_net
2024-10,Total Caribbean,-14092,slt2_us_lt_total_net
2024-10,Total Europe,8076,slt1_for_lt_total_net
2024-10,Total Europe,-1973,slt2_us_lt_total_net
2024-10,Total IROs,6887,slt1_for_lt_total_net
2024-10,Total IROs,4186,slt2_us_lt_total_net
2024-10,Total Latin America,8352,slt1_for_lt_total_net
2024-10,Total Latin America,1622,slt2_us_lt_total_net
2024-10,Total Other,-1010,slt1_for_lt_total_net
2024-10,Total Other,-1348,slt2_us_lt_total_net
2024-10,Total Regional Orgs.,-1347,slt1_for_lt_total_net
2024-10,Total Regional Orgs.,3942,slt2_us_lt_total_net
2024-10,Trinidad and Tobago,201,slt1_for_lt_total_net
2024-10,Trinidad and Tobago,-9,slt2_us_lt_total_net
2024-10,Turkey,4116,slt1_for_lt_total_net
2024-10,Turkey,140,slt2_us_lt_total_net
2024-10,Ukraine,846,slt1_for_lt_total_net
2024-10,Ukraine,38,slt2_us_lt_total_net
2024-10,United Arab Emirates,-2788,slt1_for_lt_total_net
2024-10,United Arab Emirates,1065,slt2_us_lt_total_net
2024-10,United Kingdom,19218,slt1_for_lt_total_net
2024-10,United Kingdom,5431,slt2_us_lt_total_net
2024-10,Uruguay,21,slt1_for_lt_total_net
2024-10,Uruguay,-40,slt2_us_lt_total_net
2024-10,Venezuela,27,slt1_for_lt_total_net
2024-10,Venezuela,-4,slt2_us_lt_total_net
2024-11,All Countries,96867,slt1_for_lt_total_net
2024-11,All Countries,42403,slt2_us_lt_total_net
2024-11,Anguilla,114,slt1_for_lt_total_net
2024-11,Argentina,274,slt1_for_lt_total_net
2024-11,Argentina,73,slt2_us_lt_total_net
2024-11,Aruba,36,slt1_for_lt_total_net
2024-11,Aruba,-2,slt2_us_lt_total_net
2024-11,Australia,-5162,slt1_for_lt_total_net
2024-11,Australia,3232,slt2_us_lt_total_net
2024-11,Austria,531,slt1_for_lt_total_net
2024-11,Austria,329,slt2_us_lt_total_net
2024-11,Bahamas,-17,slt1_for_lt_total_net
2024-11,Bahamas,-42,slt2_us_lt_total_net
2024-11,Barbados,-3,slt1_for_lt_total_net
2024-11,Barbados,-7,slt2_us_lt_total_net
2024-11,Belgium,2308,slt1_for_lt_total_net
2024-11,Belgium,1132,slt2_us_lt_total_net
2024-11,Bermuda,-1366,slt1_for_lt_total_net
2024-11,Bermuda,-114,slt2_us_lt_total_net
2024-11,Brazil,-987,slt1_for_lt_total_net
2024-11,Brazil,3980,slt2_us_lt_total_net
2024-11,British Virgin Islands,-2045,slt1_for_lt_total_net
2024-11,British Virgin Islands,-605,slt2_us_lt_total_net
2024-11,Bulgaria,5,slt1_for_lt_total_net
2024-11,Bulgaria,-52,slt2_us_lt_total_net
2024-11,Canada,56873,slt1_for_lt_total_net
2024-11,Canada,6087,slt2_us_lt_total_net
2024-11,Cayman Islands,4381,slt1_for_lt_total_net
2024-11,Cayman Islands,-3152,slt2_us_lt_total_net
2024-11,Chile,-172,slt1_for_lt_total_net
2024-11,Chile,259,slt2_us_lt_total_net
2024-11,"China, Mainland",-9719,slt1_for_lt_total_net
2024-11,"China, Mainland",-3093,slt2_us_lt_total_net
2024-11,Colombia,632,slt1_for_lt_total_net
2024-11,Colombia,706,slt2_us_lt_total_net
2024-11,Costa Rica,89,slt1_for_lt_total_net
2024-11,Costa Rica,-34,slt2_us_lt_total_net
2024-11,Cuba,0,slt1_for_lt_total_net
2024-11,Cuba,0,slt2_us_lt_total_net
2024-11,Curacao,239,slt1_for_lt_total_net
2024-11,Curacao,65,slt2_us_lt_total_net
2024-11,Cyprus,-178,slt1_for_lt_total_net
2024-11,Cyprus,-25,slt2_us_lt_total_net
2024-11,Czech Republic,-116,slt1_for_lt_total_net
2024-11,Czech Republic,276,slt2_us_lt_total_net
2024-11,Denmark,2087,slt1_for_lt_total_net
2024-11,Denmark,-924,slt2_us_lt_total_net
2024-11,Ecuador,207,slt1_for_lt_total_net
2024-11,Ecuador,37,slt2_us_lt_total_net
2024-11,Egypt,-2,slt1_for_lt_total_net
2024-11,Egypt,86,slt2_us_lt_total_net
2024-11,Finland,1159,slt1_for_lt_total_net
2024-11,Finland,528,slt2_us_lt_total_net
2024-11,France,6815,slt1_for_lt_total_net
2024-11,France,9229,slt2_us_lt_total_net
2024-11,Germany,-3366,slt1_for_lt_total_net
2024-11,Germany,3598,slt2_us_lt_total_net
2024-11,Grand Total,96604,slt1_for_lt_total_net
2024-11,Grand Total,45181,slt2_us_lt_total_net
2024-11,Greece,-49,slt1_for_lt_total_net
2024-11,Greece,-145,slt2_us_lt_total_net
2024-11,Guatemala,-321,slt1_for_lt_total_net
2024-11,Guatemala,-34,slt2_us_lt_total_net
2024-11,Guernsey,447,slt1_for_lt_total_net
2024-11,Guernsey,-192,slt2_us_lt_total_net
2024-11,Hong Kong,4013,slt1_for_lt_total_net
2024-11,Hong Kong,-323,slt2_us_lt_total_net
2024-11,Hungary,81,slt1_for_lt_total_net
2024-11,Hungary,223,slt2_us_lt_total_net
2024-11,India,-6858,slt1_for_lt_total_net
2024-11,India,497,slt2_us_lt_total_net
2024-11,Indonesia,-466,slt1_for_lt_total_net
2024-11,Indonesia,-235,slt2_us_lt_total_net
2024-11,International,-791,slt1_for_lt_total_net
2024-11,International,1244,slt2_us_lt_total_net
2024-11,Ireland,32166,slt1_for_lt_total_net
2024-11,Ireland,759,slt2_us_lt_total_net
2024-11,Israel,2384,slt1_for_lt_total_net
2024-11,Israel,-1312,slt2_us_lt_total_net
2024-11,Italy,2024,slt1_for_lt_total_net
2024-11,Italy,1784,slt2_us_lt_total_net
2024-11,Jamaica,323,slt1_for_lt_total_net
2024-11,Jamaica,-6,slt2_us_lt_total_net
2024-11,Japan,-34042,slt1_for_lt_total_net
2024-11,Japan,1396,slt2_us_lt_total_net
2024-11,Jersey,100,slt1_for_lt_total_net
2024-11,Jersey,1397,slt2_us_lt_total_net
2024-11,Kazakhstan,349,slt1_for_lt_total_net
2024-11,Kazakhstan,26,slt2_us_lt_total_net
2024-11,"Korea, South",-2831,slt1_for_lt_total_net
2024-11,"Korea, South",-467,slt2_us_lt_total_net
2024-11,Kuwait,-1384,slt1_for_lt_total_net
2024-11,Kuwait,171,slt2_us_lt_total_net
2024-11,Lebanon,1,slt1_for_lt_total_net
2024-11,Lebanon,-1,slt2_us_lt_total_net
2024-11,Liberia,-16,slt1_for_lt_total_net
2024-11,Liberia,-200,slt2_us_lt_total_net
2024-11,Luxembourg,-5468,slt1_for_lt_total_net
2024-11,Luxembourg,4015,slt2_us_lt_total_net
2024-11,Malaysia,-421,slt1_for_lt_total_net
2024-11,Malaysia,454,slt2_us_lt_total_net
2024-11,Mauritius,50,slt1_for_lt_total_net
2024-11,Mauritius,-114,slt2_us_lt_total_net
2024-11,Memo: Euro Area,53180,slt1_for_lt_total_net
2024-11,Memo: Euro Area,22718,slt2_us_lt_total_net
2024-11,Memo: European Union,59281,slt1_for_lt_total_net
2024-11,Memo: European Union,23532,slt2_us_lt_total_net
2024-11,Mexico,2841,slt1_for_lt_total_net
2024-11,Mexico,93,slt2_us_lt_total_net
2024-11,Monaco,154,slt1_for_lt_total_net
2024-11,Monaco,0,slt2_us_lt_total_net
2024-11,Morocco,-87,slt1_for_lt_total_net
2024-11,Morocco,-46,slt2_us_lt_total_net
2024-11,Netherlands,17937,slt1_for_lt_total_net
2024-11,Netherlands,675,slt2_us_lt_total_net
2024-11,New Zealand,-596,slt1_for_lt_total_net
2024-11,New Zealand,460,slt2_us_lt_total_net
2024-11,Norway,13023,slt1_for_lt_total_net
2024-11,Norway,250,slt2_us_lt_total_net
2024-11,Of Which: Asset-Backed Securities,-4292,slt1_for_lt_total_net
2024-11,Of Which: Asset-Backed Securities,-1244,slt2_us_lt_total_net
2024-11,Of Which: Depository Institutions,4010,slt1_for_lt_total_net
2024-11,Of Which: Depository Institutions,-6576,slt2_us_lt_total_net
2024-11,Of Which: Foreign Non-Official,89250,slt1_for_lt_total_net
2024-11,Of Which: Foreign Non-Official Asset-Backed Securities,-3827,slt1_for_lt_total_net
2024-11,Of Which: Foreign Non-Official Depository Institutions,4039,slt1_for_lt_total_net
2024-11,Of Which: Foreign Non-Official Fund Shares,27035,slt1_for_lt_total_net
2024-11,Of Which: Foreign Non-Official Non-Financial Organizations,66618,slt1_for_lt_total_net
2024-11,Of Which: Foreign Non-Official Other Financial Organizations,54209,slt1_for_lt_total_net
2024-11,Of Which: Foreign Non-Official State & Local General Government,-723,slt1_for_lt_total_net
2024-11,Of Which: Foreign Official,7354,slt1_for_lt_total_net
2024-11,Of Which: Foreign Official Asset-Backed Securities,-465,slt1_for_lt_total_net
2024-11,Of Which: Foreign Official Depository Institutions,-29,slt1_for_lt_total_net
2024-11,Of Which: Foreign Official Fund Shares,2572,slt1_for_lt_total_net
2024-11,Of Which: Foreign Official Non-Financial Organizations,3034,slt1_for_lt_total_net
2024-11,Of Which: Foreign Official Other Financial Organizations,7422,slt1_for_lt_total_net
2024-11,Of Which: Foreign Official State & Local General Government,-133,slt1_for_lt_total_net
2024-11,Of Which: Fund Shares,29607,slt1_for_lt_total_net
2024-11,Of Which: Fund Shares,2789,slt2_us_lt_total_net
2024-11,Of Which: Non-Financial Organizations,69652,slt1_for_lt_total_net
2024-11,Of Which: Non-Financial Organizations,4931,slt2_us_lt_total_net
2024-11,Of Which: Other Financial Organizations,61631,slt1_for_lt_total_net
2024-11,Of Which: Other Financial Organizations,45194,slt2_us_lt_total_net
2024-11,Of Which: State & Local General Government,-856,slt1_for_lt_total_net
